host_time_ns,host_elapsed_s,stm32_time_ms,command_seq,onnx_raw_left_leg,onnx_raw_left_knee,onnx_raw_left_ankle,onnx_raw_right_leg,onnx_raw_right_knee,onnx_raw_right_ankle,action_left_leg,action_left_knee,action_left_ankle,action_right_leg,action_right_knee,action_right_ankle,target_deg_left_leg,target_deg_left_knee,target_deg_left_ankle,target_deg_right_leg,target_deg_right_knee,target_deg_right_ankle,position_deg_left_leg,position_deg_left_knee,position_deg_left_ankle,position_deg_right_leg,position_deg_right_knee,position_deg_right_ankle,velocity_deg_s_left_leg,velocity_deg_s_left_knee,velocity_deg_s_left_ankle,velocity_deg_s_right_leg,velocity_deg_s_right_knee,velocity_deg_s_right_ankle
528216013956275,0.000000000,88496,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.935999870300293,-20.052000045776367,10.295999526977539,9.972000122070312,-20.01599884033203,10.368000030517578,9.935999870300293,-20.052000045776367,10.295999526977539,9.972000122070312,-20.01599884033203,10.368000030517578,-0.09000000357627869,0.6299999952316284,0.0,-1.53000009059906,-0.0,0.6299999952316284
528216034717798,0.020761523,88516,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936004638671875,-20.0519962310791,10.295975685119629,9.972002029418945,-20.0159969329834,10.36797046661377,9.935999870300293,-20.052000045776367,10.295999526977539,9.972000122070312,-20.01599884033203,10.368000030517578,-0.0,0.9900000095367432,0.0,-0.09000000357627869,-0.18000000715255737,0.09000000357627869
528216055376809,0.041420534,88536,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936020851135254,-20.051982879638672,10.295904159545898,9.97200870513916,-20.015993118286133,10.367881774902344,9.935999870300293,-20.052000045776367,10.295999526977539,9.972000122070312,-20.01599884033203,10.368000030517578,-0.09000000357627869,0.09000000357627869,0.0,-0.9900000095367432,-0.0,0.09000000357627869
528216075921532,0.061965257,88556,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93604564666748,-20.051963806152344,10.295787811279297,9.972020149230957,-20.015987396240234,10.36773681640625,9.935999870300293,-20.052000045776367,10.295999526977539,9.972000122070312,-20.01599884033203,10.368000030517578,-0.809999942779541,-1.350000023841858,0.0,0.7200000286102295,-0.0,1.350000023841858
528216096522379,0.082566104,88576,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936080932617188,-20.05193519592285,10.295625686645508,9.97203540802002,-20.01597785949707,10.367534637451172,9.935999870300293,-20.052000045776367,10.295999526977539,9.972000122070312,-20.01599884033203,10.368000030517578,-0.09000000357627869,0.7200000286102295,0.27000001072883606,0.7200000286102295,-0.0,-0.09000000357627869
528216117095523,0.103139248,88596,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936125755310059,-20.051897048950195,10.295417785644531,9.972055435180664,-20.015968322753906,10.367277145385742,9.935999870300293,-20.052000045776367,10.295999526977539,9.972000122070312,-20.01599884033203,10.368000030517578,-0.5400000214576721,-0.27000001072883606,0.6299999952316284,0.44999998807907104,-0.0,0.9900000095367432
528216137702642,0.123746367,88616,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936180114746094,-20.05185317993164,10.295166015625,9.972079277038574,-20.015953063964844,10.366963386535645,9.935999870300293,-20.052000045776367,10.331999778747559,9.972000122070312,-20.01599884033203,10.403999328613281,0.18000000715255737,-0.7200000286102295,1.709999918937683,0.9900000095367432,-0.0,1.350000023841858
528216160544166,0.146587891,88636,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936251640319824,-20.051795959472656,10.294835090637207,9.972110748291016,-20.01593589782715,10.366552352905273,9.935999870300293,-20.052000045776367,10.403999328613281,9.972000122070312,-20.01599884033203,10.4399995803833,-0.09000000357627869,-1.2599999904632568,1.350000023841858,0.5400000214576721,-0.0,1.7999999523162842
528216181131378,0.167175103,88656,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936326026916504,-20.051734924316406,10.294489860534668,9.972143173217773,-20.01591682434082,10.36612319946289,9.935999870300293,-20.052000045776367,10.403999328613281,9.972000122070312,-20.01599884033203,10.47599983215332,0.27000001072883606,-0.27000001072883606,1.350000023841858,-0.809999942779541,-0.0,2.5199999809265137
528216201789654,0.187833379,88676,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936409950256348,-20.051666259765625,10.294100761413574,9.972179412841797,-20.01589584350586,10.365639686584473,9.935999870300293,-20.052000045776367,10.4399995803833,9.972000122070312,-20.01599884033203,10.54800033569336,0.18000000715255737,0.09000000357627869,1.619999885559082,2.700000047683716,-0.09000000357627869,1.619999885559082
528216222342753,0.208386478,88696,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936503410339355,-20.051591873168945,10.293671607971191,9.972220420837402,-20.015872955322266,10.365105628967285,9.935999870300293,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,1.440000057220459,0.36000001430511475,1.1700000762939453,-0.0,0.6299999952316284
528216243293133,0.229336858,88716,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936607360839844,-20.05150604248047,10.293190002441406,9.97226619720459,-20.015846252441406,10.364507675170898,9.935999870300293,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.36000001430511475,-0.6299999952316284,0.0,1.440000057220459,-0.0,0.18000000715255737
528216253789306,0.239833031,88736,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936662673950195,-20.05146026611328,10.292932510375977,9.9722900390625,-20.015832901000977,10.36418628692627,9.935999870300293,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.09000000357627869,-0.36000001430511475,0.36000001430511475,0.09000000357627869,0.09000000357627869,-0.09000000357627869
528216274432924,0.260476649,88756,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936779022216797,-20.051366806030273,10.29239559173584,9.97234058380127,-20.015804290771484,10.363519668579102,9.935999870300293,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.18000000715255737,-1.1700000762939453,0.0,-0.9900000095367432,-0.18000000715255737,-0.0
528216295090854,0.281134579,88776,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936903953552246,-20.051265716552734,10.291815757751465,9.972395896911621,-20.015771865844727,10.362798690795898,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,0.0,0.0,-0.18000000715255737,-0.09000000357627869,-0.0
528216315720890,0.301764615,88796,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93703842163086,-20.051156997680664,10.291196823120117,9.972454071044922,-20.01573944091797,10.362030029296875,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,-1.619999885559082,0.0,-0.18000000715255737,-0.0,0.27000001072883606
528216336329082,0.322372807,88816,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937180519104004,-20.051040649414062,10.290538787841797,9.972517013549805,-20.015703201293945,10.361210823059082,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,0.27000001072883606,-0.18000000715255737,0.0,0.0,-0.0,-0.0
528216356998428,0.343042153,88836,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937332153320312,-20.050918579101562,10.289838790893555,9.972582817077637,-20.01566505432129,10.36034107208252,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,0.0,0.27000001072883606,-0.9900000095367432,-0.0,-0.0
528216377655176,0.363698901,88856,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937491416931152,-20.05078887939453,10.289100646972656,9.972652435302734,-20.015625,10.35942268371582,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,-0.44999998807907104,0.0,0.6299999952316284,-0.0,-0.18000000715255737
528216398269493,0.384313218,88876,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93765926361084,-20.05065155029297,10.288324356079102,9.972725868225098,-20.015583038330078,10.358457565307617,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,0.18000000715255737,0.0,-1.8899999856948853,-0.0,-0.0
528216418908895,0.404952620,88896,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937835693359375,-20.050508499145508,10.287508964538574,9.972803115844727,-20.015539169311523,10.357444763183594,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,0.27000001072883606,0.0,0.0,1.2599999904632568,-0.0,-0.0
528216439618549,0.425662274,88916,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.938020706176758,-20.050357818603516,10.286653518676758,9.972884178161621,-20.015493392944336,10.356380462646484,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.36000001430511475,0.7200000286102295,-0.44999998807907104,0.7200000286102295,0.09000000357627869,-0.18000000715255737
528216460253499,0.446297224,88936,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.938213348388672,-20.050201416015625,10.28576374053955,9.972968101501465,-20.015445709228516,10.355274200439453,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,-0.18000000715255737,0.0,-1.619999885559082,-0.0,0.09000000357627869
528216480873820,0.466917545,88956,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.938413619995117,-20.050039291381836,10.28483772277832,9.973055839538574,-20.015396118164062,10.35412311553955,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.36000001430511475,-0.18000000715255737,-0.18000000715255737,-1.619999885559082,-0.0,-0.0
528216501476128,0.487519853,88976,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.938621520996094,-20.049869537353516,10.283876419067383,9.973146438598633,-20.015342712402344,10.352928161621094,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,-0.36000001430511475,0.0,1.8899999856948853,-0.0,-0.0
528216522058157,0.508101882,88996,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.938836097717285,-20.04969596862793,10.282879829406738,9.973240852355957,-20.015289306640625,10.351689338684082,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,0.6299999952316284,-0.09000000357627869,1.53000009059906,-0.0,0.36000001430511475
528216542545148,0.528588873,89016,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.939058303833008,-20.049514770507812,10.281854629516602,9.97333812713623,-20.015233993530273,10.350414276123047,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.09000000357627869,-0.8999999761581421,0.09000000357627869,0.09000000357627869,-0.0,-0.18000000715255737
528216563065140,0.549108865,89036,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.939288139343262,-20.049327850341797,10.280791282653809,9.973438262939453,-20.01517677307129,10.349092483520508,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.18000000715255737,-0.809999942779541,0.0,-0.44999998807907104,-0.0,0.09000000357627869
528216573442564,0.559486289,89056,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.939407348632812,-20.049232482910156,10.280241012573242,9.973490715026855,-20.015146255493164,10.348408699035645,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.36000001430511475,-0.7200000286102295,0.09000000357627869,-1.0800000429153442,-0.0,0.27000001072883606
528216593986989,0.580030714,89076,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.939647674560547,-20.049036026000977,10.27912712097168,9.97359561920166,-20.015087127685547,10.347023963928223,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,0.44999998807907104,-0.27000001072883606,0.18000000715255737,-0.6299999952316284,-0.0,-0.09000000357627869
528216614652273,0.600695998,89096,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.939897537231445,-20.0488338470459,10.277974128723145,9.973705291748047,-20.015024185180664,10.345589637756348,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.44999998807907104,0.6299999952316284,0.0,0.0,-0.0,0.18000000715255737
528216635358137,0.621401862,89116,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940155029296875,-20.04862403869629,10.27678394317627,9.973817825317383,-20.01495933532715,10.344110488891602,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,0.09000000357627869,1.0800000429153442,0.0,0.0,-0.0,-0.0
528216656224580,0.642268305,89136,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940421104431152,-20.04840850830078,10.275552749633789,9.973934173583984,-20.014894485473633,10.342578887939453,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.44999998807907104,0.0,0.0,-0.9900000095367432,-0.0,-0.09000000357627869
528216677079513,0.663123238,89156,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940694808959961,-20.048185348510742,10.274287223815918,9.974054336547852,-20.01482582092285,10.3410062789917,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.36000001430511475,0.44999998807907104,0.0,-0.09000000357627869,0.09000000357627869,-0.0
528216697933025,0.683976750,89176,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940974235534668,-20.047958374023438,10.272991180419922,9.974176406860352,-20.014755249023438,10.339395523071289,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,0.09000000357627869,0.18000000715255737,0.0,0.18000000715255737,-0.0,-0.09000000357627869
528216719445204,0.705488929,89196,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94127082824707,-20.04771614074707,10.271620750427246,9.974306106567383,-20.014680862426758,10.337690353393555,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,-0.36000001430511475,0.0,2.9700000286102295,-0.0,-0.0
528216740235623,0.726279348,89216,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.941564559936523,-20.0474796295166,10.270263671875,9.974434852600098,-20.01460838317871,10.336004257202148,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,-0.5400000214576721,0.09000000357627869,2.1600000858306885,-0.0,-0.0
528216760993848,0.747037573,89236,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.941864013671875,-20.0472354888916,10.268877029418945,9.974565505981445,-20.0145320892334,10.334280967712402,9.935999870300293,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,0.18000000715255737,-0.6299999952316284,0.0,4.139999866485596,-0.0,0.44999998807907104
528216781521825,0.767565550,89256,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942166328430176,-20.04698944091797,10.267477989196777,9.974698066711426,-20.01445770263672,10.332540512084961,9.935999870300293,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,0.36000001430511475,-0.36000001430511475,-0.36000001430511475,-0.09000000357627869,0.27000001072883606,-0.0
528216802270236,0.788313961,89276,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94247817993164,-20.046735763549805,10.266035079956055,9.974834442138672,-20.014379501342773,10.330747604370117,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.09000000357627869,-0.18000000715255737,-0.09000000357627869,1.53000009059906,-0.0,-0.18000000715255737
528216822885640,0.808929365,89296,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942794799804688,-20.046478271484375,10.264572143554688,9.97497272491455,-20.014299392700195,10.328927993774414,9.935999870300293,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,0.09000000357627869,-0.7200000286102295,0.09000000357627869,1.350000023841858,-0.0,-0.0
528216833233228,0.819276953,89316,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94295597076416,-20.046348571777344,10.263826370239258,9.975043296813965,-20.014259338378906,10.32800006866455,9.899999618530273,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.09000000357627869,0.809999942779541,0.0,-1.0800000429153442,-0.0,-0.0
528216853901056,0.839944781,89336,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.943282127380371,-20.046083450317383,10.26231861114502,9.975186347961426,-20.014177322387695,10.326126098632812,9.935999870300293,-20.052000045776367,10.47599983215332,9.972000122070312,-20.01599884033203,10.584000587463379,-0.0,0.9900000095367432,0.0,-0.809999942779541,-0.0,-0.0
