Log file: /home/cx/robot_deploy/log/2026-07-17_16-18-07.txt
Connected to /dev/ttyACM0 at 921600 baud; loop rate 200 Hz.
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[0.18000000715255737, -0.0, -0.0, -1.53000009059906, 0.0, 0.5400000214576721] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
motion_test: initial joint positions=[0.0, -0.0, -0.0, -0.036, 0.0, 0.0]
motion_test: holding initial positions
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[0.09000000357627869, -0.27000001072883606, -0.0, 0.9900000095367432, 0.0, -1.350000023841858] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[0.18000000715255737, -0.09000000357627869, -0.0, -0.0, -0.27000001072883606, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[-0.18000000715255737, -0.09000000357627869, -0.0, -0.809999942779541, 0.0, 0.18000000715255737] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[0.0, -0.09000000357627869, -0.0, -0.0, -0.27000001072883606, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[-0.09000000357627869, -0.09000000357627869, -0.0, 0.44999998807907104, -0.18000000715255737, 1.619999885559082] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[0.0, -0.18000000715255737, -0.0, -0.0, 0.0, -0.09000000357627869] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[0.09000000357627869, 0.09000000357627869, -0.09000000357627869, -0.0, 0.09000000357627869, 0.27000001072883606] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
joint_pos=[0.0, -0.0, -0.0, -0.035999998450279236, 0.0, 0.0] joint_vel=[0.09000000357627869, 0.18000000715255737, -0.0, -0.18000000715255737, 0.27000001072883606, 2.3400001525878906] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[1.0, 0.0, 0.0, 0.0]
