Log file: /home/cx/robot_deploy/log/2026-07-15_17-42-56.txt
Connected to /dev/ttyACM0 at 921600 baud; loop rate 200 Hz.
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7224075794219971, 0.09108958393335342, 0.054347794502973557, 0.6832834482192993]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7224075794219971, 0.09108958393335342, 0.054347794502973557, 0.6832834482192993]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226413488388062, 0.09074784070253372, 0.05401112511754036, 0.6831084489822388]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226413488388062, 0.09074784070253372, 0.05401112511754036, 0.6831084489822388]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7227968573570251, 0.09055989235639572, 0.053776971995830536, 0.6829872727394104]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7227968573570251, 0.09055989235639572, 0.053776971995830536, 0.6829872727394104]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.722935140132904, 0.09041647613048553, 0.053662966936826706, 0.6828687787055969]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.722935140132904, 0.09041647613048553, 0.053662966936826706, 0.6828687787055969]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7229081392288208, 0.09055794775485992, 0.05374595895409584, 0.6828721761703491]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7229081392288208, 0.09055794775485992, 0.05374595895409584, 0.6828721761703491]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7228103280067444, 0.09074057638645172, 0.05391334369778633, 0.6829382181167603]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7228103280067444, 0.09074057638645172, 0.05391334369778633, 0.6829382181167603]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7227851748466492, 0.09082284569740295, 0.053995005786418915, 0.6829475164413452]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7227851748466492, 0.09082284569740295, 0.053995005786418915, 0.6829475164413452]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7227444052696228, 0.09087461233139038, 0.054098233580589294, 0.6829754710197449]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7227444052696228, 0.09087461233139038, 0.054098233580589294, 0.6829754710197449]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226104140281677, 0.09110719710588455, 0.0542738251388073, 0.6830725073814392]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226104140281677, 0.09110719710588455, 0.0542738251388073, 0.6830725073814392]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226348519325256, 0.09104571491479874, 0.05419590696692467, 0.6830609440803528]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226348519325256, 0.09104571491479874, 0.05419590696692467, 0.6830609440803528]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226139903068542, 0.09106142073869705, 0.05420764163136482, 0.6830800771713257]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226139903068542, 0.09106142073869705, 0.05420764163136482, 0.6830800771713257]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7225196957588196, 0.09122087061405182, 0.054301198571920395, 0.683151125907898]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7225196957588196, 0.09122087061405182, 0.054301198571920395, 0.683151125907898]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7225033044815063, 0.09126389026641846, 0.05423477664589882, 0.6831679940223694]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7225033044815063, 0.09126389026641846, 0.05423477664589882, 0.6831679940223694]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226526141166687, 0.09095923602581024, 0.05403948575258255, 0.6830661296844482]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7226526141166687, 0.09095923602581024, 0.05403948575258255, 0.6830661296844482]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.722609281539917, 0.09099423140287399, 0.05415121838450432, 0.6830984354019165]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.722609281539917, 0.09099423140287399, 0.05415121838450432, 0.6830984354019165]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7223653197288513, 0.09136886894702911, 0.054529961198568344, 0.683276355266571]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7223653197288513, 0.09136886894702911, 0.054529961198568344, 0.683276355266571]
joint_pos=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0] imu_ang_vel=[0.0, 0.0, 0.0] imu_quat_wxyz=[-0.7221052050590515, 0.09171047061681747, 0.05478287860751152, 0.6834852695465088]
