host_time_ns,host_elapsed_s,stm32_time_ms,command_seq,onnx_raw_left_leg,onnx_raw_left_knee,onnx_raw_left_ankle,onnx_raw_right_leg,onnx_raw_right_knee,onnx_raw_right_ankle,action_left_leg,action_left_knee,action_left_ankle,action_right_leg,action_right_knee,action_right_ankle,target_deg_left_leg,target_deg_left_knee,target_deg_left_ankle,target_deg_right_leg,target_deg_right_knee,target_deg_right_ankle,position_deg_left_leg,position_deg_left_knee,position_deg_left_ankle,position_deg_right_leg,position_deg_right_knee,position_deg_right_ankle,velocity_deg_s_left_leg,velocity_deg_s_left_knee,velocity_deg_s_left_ankle,velocity_deg_s_right_leg,velocity_deg_s_right_knee,velocity_deg_s_right_ankle
529479259297551,0.199975720,200,11,-4.028615951538086,0.5386723279953003,-0.3691372275352478,5.437100887298584,-1.0697102546691895,0.41845202445983887,-1.0,0.5386723279953003,-0.3691372275352478,1.0,-1.0,0.41845202445983887,-0.31324100494384766,-9.197720527648926,4.712498188018799,20.31324005126953,-40.05351638793945,15.993882179260254,4.01466600273973,-12.77711481142414,8.119662303778929,15.659667611294912,-38.89615440061777,18.39362808481214,-2.6807260359887684,-2.1651217028884373,8.843745599909154,9.023273485328673,0.23421963510630914,-30.824384295488706
529479279118651,0.219796820,220,12,-4.051381587982178,0.5643965005874634,-0.35618019104003906,5.345287799835205,-0.9908167123794556,0.3876148462295532,-1.0,0.5643965005874634,-0.35618019104003906,1.0,-0.9908167123794556,0.3876148462295532,-0.31324100494384766,-8.68186092376709,4.898094177246094,20.31324005126953,-39.869361877441406,15.552172660827637,3.9639539385647216,-12.835910703256491,8.307330301101642,15.813028923057269,-38.8210789222914,17.738400393113555,-2.5284831582483283,-3.2768633301285353,9.768245648582834,6.959348093840066,5.36785448194817,-32.22396165350801
529479299124308,0.239802477,240,13,-4.040774345397949,0.561019241809845,-0.3675934076309204,5.238436698913574,-0.8992175459861755,0.34713807702064514,-1.0,0.561019241809845,-0.3675934076309204,1.0,-0.8992175459861755,0.34713807702064514,-0.31324100494384766,-8.749587059020996,4.734611511230469,20.31324005126953,-38.03247833251953,14.97238540649414,3.875663413525753,-12.823418901865377,8.595219208891052,15.953068565237842,-38.67442568640263,17.10383302188342,-8.638619931468416,8.741164439513113,29.174195727357326,9.471314150305588,6.452133227922356,-30.154363361723384
529479318995986,0.259674155,260,14,-4.0680251121521,0.5593591332435608,-0.37343311309814453,5.152378559112549,-0.8046578764915466,0.279494047164917,-1.0,0.5593591332435608,-0.37343311309814453,1.0,-0.8046578764915466,0.279494047164917,-0.31324100494384766,-8.782877922058105,4.650964260101318,20.31324005126953,-36.1362190246582,14.003456115722656,3.834221040602548,-12.838874856904146,8.731668142485049,16.017619617013395,-38.2922921861632,16.48966644607319,-1.7891504381931616,-0.11554670903339173,6.365034980991231,2.338395566493127,23.024795038219228,-29.55168206374313
529479339049279,0.279727448,280,15,-3.9735829830169678,0.6210044026374817,-0.2894345819950104,4.926446437835693,-0.7619783282279968,0.23620770871639252,-1.0,0.6210044026374817,-0.2894345819950104,1.0,-0.7619783282279968,0.23620770871639252,-0.31324100494384766,-7.546672821044922,5.854154586791992,20.31324005126953,-35.28034591674805,13.38342571258545,3.820665175550547,-12.811356093328595,8.85452922575658,16.025948239281433,-37.59635045100153,15.82882474005503,-0.1255896081033454,2.013100524530143,6.049501010146934,-0.198688205995006,39.46256277271746,-33.051921132907054
529479359033427,0.299711596,300,16,-3.986417531967163,0.6178934574127197,-0.2871326506137848,4.71279764175415,-0.6239532232284546,0.18602097034454346,-1.0,0.6178934574127197,-0.2871326506137848,1.0,-0.6239532232284546,0.18602097034454346,-0.31324100494384766,-7.609058380126953,5.887126922607422,20.31324005126953,-32.512454986572266,12.664552688598633,3.797545997770909,-12.663757444327858,9.051520866548055,16.02544458003479,-36.67629968944273,15.144723792026998,0.7560446545636791,5.385837707880623,2.612562628497003,-1.4317658484806808,49.08561820529351,-33.29644077439184
529479379025355,0.319703524,320,17,-3.9349558353424072,0.6355738639831543,-0.2418140321969986,4.437212944030762,-0.5323498249053955,0.15681865811347961,-1.0,0.6355738639831543,-0.2418140321969986,1.0,-0.5323498249053955,0.15681865811347961,-0.31324100494384766,-7.254504203796387,6.536268711090088,20.31324005126953,-30.675487518310547,12.246260643005371,3.827580903471655,-12.507372024570973,9.099514901233587,15.960912636188658,-35.457413340099286,14.448247088702713,1.9304860875783911,8.71779152706337,2.5025604579148624,-3.5932501500815777,65.00770448245109,-33.936458175993096
529479399090985,0.339769154,340,18,-3.855501413345337,0.6369451284408569,-0.22007744014263153,4.12866735458374,-0.41069573163986206,0.0907014012336731,-1.0,0.6369451284408569,-0.22007744014263153,1.0,-0.41069573163986206,0.0907014012336731,-0.31324100494384766,-7.227005481719971,6.847621917724609,20.31324005126953,-28.23589515686035,11.299201011657715,3.8846497034529563,-12.307110102475862,9.158474495861084,15.867944641413429,-33.983120487110725,13.78824204024711,3.3132090015406797,10.336504212984815,3.187439378900343,-4.640515064126257,75.94844879525871,-31.193801425049784
529479419019778,0.359697947,360,19,-3.789630889892578,0.603244423866272,-0.22186285257339478,3.7837040424346924,-0.27215927839279175,-0.003499286249279976,-1.0,0.603244423866272,-0.22186285257339478,1.0,-0.27215927839279175,-0.003499286249279976,-0.31324100494384766,-7.902822971343994,6.822048187255859,20.31324005126953,-25.45775032043457,9.949875831604004,3.949938361424962,-12.043339423608563,9.338625764399492,15.772788511146915,-32.29236583295356,13.111213971430944,5.807053218806628,9.47866298010397,3.514847821416617,-5.952365597778428,87.91531632864974,-33.536302525205734
529479439045461,0.379723630,380,20,-3.6202237606048584,0.6418508887290955,-0.0727120190858841,3.3093886375427246,-0.17904718220233917,0.051875222474336624,-1.0,0.6418508887290955,-0.0727120190858841,1.0,-0.17904718220233917,0.051875222474336624,-0.31324100494384766,-7.128627777099609,8.958476066589355,20.31324005126953,-23.590524673461914,10.743057250976562,4.106648158026559,-11.897734117833684,9.413014495115826,15.621949245158925,-30.348337194281935,12.309924692682523,8.40049541549747,6.228607746317186,4.925733145858655,-7.532967287977591,98.94689010555388,-40.955815135295374
529479459100766,0.399778935,400,21,-3.264110803604126,0.5700193047523499,0.027338329702615738,2.763444185256958,-0.007652439177036285,0.045499302446842194,-1.0,0.5700193047523499,0.027338329702615738,1.0,-0.007652439177036285,0.045499302446842194,-0.31324100494384766,-8.569103240966797,10.391592025756836,20.31324005126953,-20.153457641601562,10.651728630065918,4.284148102032319,-11.806718366327154,9.571972087622614,15.454457119185882,-28.295689904200522,11.6763560935361,8.901264514766174,3.556464976317116,9.14119928502121,-8.131219923549446,101.70549607485476,-26.5550247752675
529479478990984,0.419669153,420,22,-2.9262335300445557,0.5053788423538208,0.22500114142894745,2.1584129333496094,0.1303989738225937,0.031740352511405945,-1.0,0.5053788423538208,0.22500114142894745,1.0,0.1303989738225937,0.031740352511405945,-0.31324100494384766,-9.865372657775879,13.22290325164795,20.31324005126953,-17.385040283203125,10.454646110534668,4.512341066458046,-11.88034373356595,9.86158835137343,15.241970314264439,-26.09775524816195,11.254753915326706,12.254893865544314,-7.189692636264785,16.87559694516154,-11.097367665008665,110.91029835133246,-17.878597816677793
529479499116319,0.439794488,440,23,-2.3191683292388916,0.35177382826805115,0.4557473361492157,1.4144930839538574,0.3043738901615143,0.0724266767501831,-1.0,0.35177382826805115,0.4557473361492157,1.0,0.3043738901615143,0.0724266767501831,-0.31324100494384766,-12.945693969726562,16.528099060058594,20.31324005126953,-13.89622974395752,11.037434577941895,4.820422023274693,-12.26686731588347,10.367928044427341,14.96353092165129,-23.758101785875514,10.947985116205327,16.347657150216918,-24.891841368614333,28.829707347652544,-14.539131537166616,116.77728934003082,-13.553280672127757
529479519286382,0.459964551,460,24,-1.5495835542678833,0.1359996646642685,0.7898281216621399,0.5898329019546509,0.4843186140060425,0.11033158004283905,-1.0,0.1359996646642685,0.7898281216621399,0.5898329019546509,0.4843186140060425,0.11033158004283905,-0.31324100494384766,-17.27272605895996,21.313453674316406,16.083086013793945,-10.287704467773438,11.580382347106934,5.250681718080517,-13.173970700720632,11.202182568045906,14.584567128622787,-21.278348994897506,10.809032297016167,23.08902838490808,-54.41823090568759,47.075650953284566,-20.256625042547636,124.16094642839442,-3.845694091145488
529479539188918,0.479867087,480,25,-0.40014371275901794,-0.2519945800304413,1.0811234712600708,-0.3012983500957489,0.7804771065711975,0.07108819484710693,-0.40014371275901794,-0.2519945800304413,1.0,-0.3012983500957489,0.7804771065711975,0.07108819484710693,5.873220920562744,-25.053377151489258,24.323944091796875,6.892637252807617,-4.348683834075928,11.01826286315918,5.633712936349436,-14.879318861751067,12.53940122708331,13.757168221238778,-18.56180377417576,10.845405214952693,16.818395333299684,-98.79100416816676,74.85136683646023,-49.78920260214256,137.4147909798735,4.196170719410703
529479559061503,0.499739672,500,26,1.1537001132965088,-1.0418587923049927,1.2547720670700073,-1.0383384227752686,1.309639811515808,0.09705664217472076,1.0,-1.0,1.0,-1.0,1.0,0.09705664217472076,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,0.05352306738495827,11.390233039855957,5.9822994808590835,-17.698155587876286,14.613077677618485,12.292662637448291,-15.899650513184987,10.239340872931384,3.8013270834693778,-139.74017350708928,118.29631911233452,-62.73407839217507,36.42966620692618,-126.64138585769392
529479579142199,0.519820368,520,27,2.011965274810791,-1.4760936498641968,1.2904140949249268,-1.381719708442688,1.499879002571106,0.20292086899280548,1.0,-1.0,1.0,-1.0,1.0,0.20292086899280548,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,0.05352306738495827,12.906625747680664,6.862732339740716,-21.969934717349382,17.16175174853044,11.082726116120332,-15.033427479444619,7.807204672397315,60.825148166369445,-240.73617399991824,125.47575039823775,-60.3058102116286,47.071366691815875,-114.1047717614482
529479599089968,0.539768137,540,28,2.564793348312378,-1.6662476062774658,1.347565770149231,-1.5900591611862183,1.3309329748153687,-0.11288662254810333,1.0,-1.0,1.0,-1.0,1.0,-0.11288662254810333,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,0.05352306738495827,8.383017539978027,8.301752423124071,-26.89550148454492,19.36560711675501,9.882559730722987,-14.09781227922643,6.046610052128663,75.29023438181011,-241.3744855818624,99.46471619034905,-59.784460161889584,46.54670218560969,-73.76295354294503
529479619123129,0.559801298,560,29,2.8173434734344482,-1.7562971115112305,1.5081613063812256,-1.7419553995132446,0.9566296935081482,-0.15620920062065125,1.0,-1.0,1.0,-1.0,0.9566296935081482,-0.15620920062065125,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,-0.8162041306495667,7.762466907501221,9.878716224324002,-31.157908961945868,20.979313268272378,8.62326658459765,-13.000335985520428,5.810915557908759,78.81812778121441,-196.05994725463117,70.21697698030465,-63.5722712188694,62.6935894844218,-12.84302210149979
529479639106037,0.579784206,580,30,3.077524423599243,-1.8346775770187378,1.7740387916564941,-1.790875792503357,1.0441737174987793,-0.4001620411872864,1.0,-1.0,1.0,-1.0,1.0,-0.4001620411872864,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,0.05352306738495827,4.268100261688232,11.38642734143634,-34.43517052361077,22.084628026104827,7.3990425600763094,-11.661101481118928,5.5313154137860145,72.69652325971862,-144.14965623413704,47.14822419055175,-59.36443602666387,68.02882173044715,-13.853511980499798
529479659020149,0.599698318,600,31,3.3612239360809326,-1.7700350284576416,1.899469256401062,-1.8869423866271973,1.0248662233352661,-0.4694657623767853,1.0,-1.0,1.0,-1.0,1.0,-0.4694657623767853,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,0.05352306738495827,3.275397777557373,12.76209976356323,-36.67139550041976,22.812556994327316,6.2486479766201874,-10.153119999438662,5.166190917207193,66.21477117725085,-93.41842494553057,30.752837350855987,-55.85957703465205,77.66414342696442,-19.06793579359172
529479679014280,0.619692449,620,32,3.576033592224121,-1.6496162414550781,1.9470278024673462,-1.9518821239471436,0.9867626428604126,-0.5780594348907471,1.0,-1.0,1.0,-1.0,0.9867626428604126,-0.5780594348907471,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,-0.2119322270154953,1.7199081182479858,13.997681006733922,-38.008254734058035,23.28491853538972,5.204833636478662,-8.594463424514668,4.780538552973629,58.996507415401126,-52.272484749817664,19.926952762608526,-49.71533105598402,76.64612010460552,-18.494961162787913
529479699072072,0.639750241,640,33,3.6700618267059326,-1.5220754146575928,1.939764380455017,-2.0008904933929443,0.9230554103851318,-0.6427519917488098,1.0,-1.0,1.0,-1.0,0.9230554103851318,-0.6427519917488098,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,-1.489486575126648,0.7932555675506592,15.089597677783285,-38.658001492482875,23.591719058774423,4.296022757202146,-7.134127757685804,4.4340523759848605,51.88533412570762,-21.966641255671647,12.985166042035662,-42.82930955781263,69.91693916359033,-15.807504585064226
529479719133924,0.659812093,660,34,3.714935302734375,-1.3938510417938232,1.888916015625,-2.0690653324127197,0.8737892508506775,-0.7062525153160095,1.0,-1.0,1.0,-1.0,0.8737892508506775,-0.7062525153160095,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,-2.4774460792541504,-0.11632238328456879,16.04778129595444,-38.852563729012594,23.794263802311907,3.525529694971252,-5.902490355798059,4.3005835751049695,47.51259061618523,-5.177536748188583,8.793495697671107,-39.05315567429585,61.640868929720526,10.11750415427725
529479739095163,0.679773332,680,35,3.7554738521575928,-1.333345651626587,1.840924620628357,-2.092069387435913,0.9123455286026001,-0.7418896555900574,1.0,-1.0,1.0,-1.0,0.9123455286026001,-0.7418896555900574,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,-1.7042584419250488,-0.6267867684364319,16.831412819467047,-38.74297285061326,23.92777978436624,2.9436087499833876,-5.072292197736319,4.195685542155937,36.31657463029386,8.834103513710689,5.744691960693189,-26.702648063194534,35.256183295148915,-2.5168798750191375
529479759101626,0.699779795,700,36,3.7510499954223633,-1.228875994682312,1.7573986053466797,-2.1209094524383545,0.8749875426292419,-0.687278151512146,1.0,-1.0,1.0,-1.0,0.8749875426292419,-0.687278151512146,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,-2.4534175395965576,0.15546534955501556,17.479778888049026,-38.489575092130494,24.01917493796399,2.4433752568518536,-4.449080036305618,4.184614287478244,30.19081516058899,14.36141143127199,3.958579879146797,-23.996095779823815,28.729365895795837,0.6516506917029476
529479779231373,0.719909542,720,37,3.788347005844116,-1.1465097665786743,1.6718851327896118,-2.12087082862854,0.8552923202514648,-0.7283492684364319,1.0,-1.0,1.0,-1.0,0.8552923202514648,-0.7283492684364319,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,-2.848374843597412,-0.43283504247665405,18.01456073209973,-38.18939184843929,24.082803335248197,2.0107552744925092,-4.01826812707768,4.352170897886754,23.491715423069387,15.960645559087997,2.717841498196098,-18.908967464768736,15.294560110220628,5.387265150773233
529479799136185,0.739814354,740,38,3.7722597122192383,-1.0537521839141846,1.5532238483428955,-2.122084617614746,0.7998378872871399,-0.7068185806274414,1.0,-1.0,1.0,-1.0,0.7998378872871399,-0.7068185806274414,20.31324005126953,-40.05351638793945,24.323944091796875,-0.31324100494384766,-3.9604320526123047,-0.12443067133426666,18.4172315286403,-37.889305868695715,24.126670860937097,1.6737380996573183,-3.822937603911538,4.516258965501352,18.223342796210986,14.28099802694694,1.9100402915347099,-15.776016623854801,7.025147996414034,9.697901528033837
529479819084662,0.759762831,760,39,3.7378408908843994,-0.9718757271766663,1.4378970861434937,-2.113886833190918,0.7739250063896179,-0.700764536857605,1.0,-0.9718757271766663,1.0,-1.0,0.7739250063896179,-0.700764536857605,20.31324005126953,-39.48952865600586,24.323944091796875,-0.31324100494384766,-4.480076313018799,-0.037712886929512024,18.724734196725244,-37.64530033113511,24.157079528536112,1.4051811878914684,-3.8152939236059873,4.850977921839309,12.600637228997414,11.802368471797864,1.2618842684854636,-11.013765458884304,-4.738404639292397,13.696614108062015
529479839082223,0.779760392,780,40,3.6979098320007324,-0.8641083836555481,1.2959531545639038,-2.130784273147583,0.7005301117897034,-0.697738766670227,1.0,-0.8641083836555481,1.0,-1.0,0.7005301117897034,-0.697738766670227,20.31324005126953,-37.32841491699219,24.323944091796875,-0.31324100494384766,-5.951902389526367,0.005628075450658798,18.921795912136417,-37.412630322112804,24.175914547075834,1.2144210181166109,-3.9805892993212826,5.260987617321557,10.194308354767212,9.749801475429331,0.899693222432689,-11.000783105816506,-5.906942888864239,33.41466321881431
529479859252990,0.799931159,800,41,3.6596686840057373,-0.7984911799430847,1.1535534858703613,-2.125359058380127,0.6732932329177856,-0.6871864199638367,1.0,-0.7984911799430847,1.0,-1.0,0.6732932329177856,-0.6871864199638367,20.31324005126953,-36.01255798339844,24.323944091796875,-0.31324100494384766,-6.498098373413086,0.15677930414676666,18.964994306304607,-36.97475587659115,24.18053048738424,1.1580028447553479,-4.357556725379556,5.656996251677174,-0.11564514073591418,25.526796468170946,0.0913720716486655,-0.846066264579253,-21.46011598677787,21.010252534385668
529479879081824,0.819759993,820,42,3.5280027389526367,-0.6642485857009888,0.9474790692329407,-2.088106393814087,0.6052718758583069,-0.6020188331604004,1.0,-0.6642485857009888,0.9474790692329407,-1.0,0.6052718758583069,-0.6020188331604004,20.31324005126953,-33.32052230834961,23.571638107299805,-0.31324100494384766,-7.862165451049805,1.376715064048767,18.896376341689745,-36.30477322416076,24.1813594922913,1.190670917830643,-4.829744760856973,6.178964644442694,-5.962755606504753,37.42591193216538,0.029209060886514294,4.159933509103135,-26.37583509538618,22.113082546078083
529479899134177,0.839812346,840,43,3.4062116146087646,-0.5333927273750305,0.7329288721084595,-2.040161609649658,0.5439602136611938,-0.6252433657646179,1.0,-0.5333927273750305,0.7329288721084595,-1.0,0.5439602136611938,-0.6252433657646179,20.31324005126953,-30.696401596069336,20.498432159423828,-0.31324100494384766,-9.091680526733398,1.0440481901168823,18.697891799611103,-35.309769519813564,24.080652532871543,1.3453726832780672,-5.452628911408499,6.775757184899658,-9.690179955521941,52.92386800035465,-6.683412504678461,7.110171635508253,-28.934823499722803,42.32025507921766
529479919188016,0.859866185,860,44,3.1434457302093506,-0.3841586410999298,0.5307998061180115,-1.9969232082366943,0.5075928568840027,-0.5838669538497925,1.0,-0.3841586410999298,0.5307998061180115,-1.0,0.5075928568840027,-0.5838669538497925,20.31324005126953,-27.703731536865234,17.603145599365234,-0.31324100494384766,-9.820974349975586,1.6367216110229492,18.370706997279967,-33.915391906767134,23.469862131675104,1.6408179214778367,-6.240628756736376,7.340679376698428,-17.590423682226458,74.3598605411133,-38.74911416659196,16.274567857893015,-40.523837758695215,28.725406778151186
529479939206607,0.879884776,880,45,2.7137911319732666,-0.22225098311901093,0.3736168146133423,-1.9831700325012207,0.4974467158317566,-0.4911826550960541,1.0,-0.22225098311901093,0.3736168146133423,-1.0,0.4974467158317566,-0.4911826550960541,20.31324005126953,-24.456912994384766,15.351665496826172,-0.31324100494384766,-10.024439811706543,2.9643263816833496,17.97123578725602,-32.15111140306002,22.214739764270462,2.011666746098916,-7.0661876594152195,8.005647904907098,-21.578718950302815,93.20539693149026,-69.90974641922689,20.726982037739287,-43.38367495113697,29.05630128129176
529479959094162,0.899772331,900,46,2.2058370113372803,-0.07619187235832214,0.2523915767669678,-1.9584758281707764,0.49271756410598755,-0.46210429072380066,1.0,-0.07619187235832214,0.2523915767669678,-1.0,0.49271756410598755,-0.46210429072380066,20.31324005126953,-21.52791404724121,13.615242004394531,-0.31324100494384766,-10.11927604675293,3.380843162536621,17.505213560222312,-30.03058864291515,20.512910179771474,2.4451142096929877,-7.900588100443553,8.68566376116557,-21.4016021285711,107.8632225873725,-87.60541931880483,19.391785138029412,-35.83730620447324,45.392472745414025
529479979159670,0.919837839,920,47,1.5169528722763062,0.038852620869874954,0.08997411280870438,-1.8097028732299805,0.5194970965385437,-0.2950298488140106,1.0,0.038852620869874954,0.08997411280870438,-1.0,0.5194970965385437,-0.2950298488140106,20.31324005126953,-19.220867156982422,11.288783073425293,-0.31324100494384766,-9.58225154876709,5.774008274078369,16.990658299726643,-27.624010251650596,18.633247252018066,2.9336808888985204,-8.720830410560252,9.251826159961382,-25.309325715134396,121.57109096165544,-92.59428551013778,24.342022787811956,-39.164025001227266,27.474329405369232
529479999039586,0.939717755,940,48,0.637635350227356,0.21431571245193481,-0.11650916188955307,-1.545287847518921,0.4575958847999573,-0.10989722609519958,0.637635350227356,0.21431571245193481,-0.11650916188955307,-1.0,0.4575958847999573,-0.10989722609519958,16.576086044311523,-15.702213287353516,8.33112907409668,-0.31324100494384766,-10.823589324951172,8.425836563110352,16.506396341392296,-25.12412264992413,16.645627756730477,3.3910757664910784,-9.415759074199892,9.899915308734263,-24.192341739700783,124.28324956060496,-98.17783714943491,23.81855812950234,-36.00514958818322,27.192314523696055
529480019237289,0.959915458,960,49,-0.39407721161842346,0.4055297076702118,-0.16349676251411438,-1.0154317617416382,0.38648712635040283,0.18825577199459076,-0.39407721161842346,0.4055297076702118,-0.16349676251411438,-1.0,0.38648712635040283,0.18825577199459076,5.935786247253418,-11.86769962310791,7.6580810546875,-0.31324100494384766,-12.249570846557617,12.696564674377441,15.724028103207209,-22.440764596827638,14.464202905185951,3.7131331158201095,-10.260420972873968,10.533065818641498,-44.500002551336266,134.6458703805709,-109.00676573427948,12.35398590990741,-44.56702689424736,33.95087671146473
